id,y
10257,-75.59324100124424
10258,-292.07350780076945
10259,-59.373665346633246
10260,247.36904706438438
10261,206.8311275818565
10262,17.462464464080284
10263,-181.81148500656946
10264,300.1761509454859
10265,-567.6387247955889
10266,311.5932728526352
10267,-9.929511835491724
10268,161.40782304547798
10269,272.3855992297236
10270,55.12245741942553
10271,-15.278267412197799
10272,286.40230194290274
10273,387.88861194347425
10274,-148.57888863638664
10275,171.95235244839597
10276,-411.570592222679
10277,213.80253827075208
10278,133.9300243737174
10279,-99.0171775012417
10280,-162.4172422455823
10281,-39.07419011347899
10282,-295.15845218323943
10283,141.32481354359567
10284,163.05983005334565
10285,-55.455401462417754
10286,-145.74067609352144
10287,16.350462436354466
10288,-364.2985584828285
10289,558.6630187376732
10290,40.05066121900745
10291,67.63734504297
10292,559.8400846554663
10293,469.8069471574157
10294,-149.49980105452948
10295,-328.82278669969645
10296,425.7713170466744
10297,85.50466241179487
10298,-166.91553705584928
10299,-662.29840703935
10300,50.28039165300373
10301,-11.355718332961828
10302,-451.8112644495306
10303,78.67283313413127
10304,-386.81879991735684
10305,-273.2273830523717
10306,352.0150454400223
10307,-263.84804091810213
10308,-214.73022299361176
10309,-84.88115489738432
10310,745.8832791254229
10311,-418.97510845227373
10312,739.1991251661947
10313,-469.0774263529479
10314,481.8298448656715
10315,363.20797478744095
10316,-270.2530418207191
10317,-399.592124716132
10318,234.4572803070643
10319,-38.73469357032644
10320,238.3687487185071
10321,28.69744199018263
10322,238.23095785965268
10323,-130.00744030000138
10324,-681.2945617788502
10325,61.580652959542604
10326,-444.9298506709591
10327,-14.713208392840528
10328,680.4767823428568
10329,288.73260649376425
10330,839.9704901556718
10331,416.6574765191793
10332,167.35603728915675
10333,-86.77953786706868
10334,332.76996760043653
10335,-201.33443093425387
10336,-43.62508298784157
10337,-107.90237779609706
10338,-284.0357380251704
10339,232.60855717832587
10340,237.83315171539974
10341,74.39980567720313
10342,255.51770406364608
10343,-168.6496192856102
10344,68.56334601629015
10345,-365.4419817252606
10346,189.70649886094603
10347,-369.83324976670923
10348,-250.90024390237795
10349,76.3135501962321
10350,-344.9455092337757
10351,-187.4233932681256
10352,482.1697569825221
10353,125.75266972886003
10354,450.6919437521853
10355,216.1761901820822
10356,34.341935719304814
10357,57.51145596121525
10358,-211.41949894712712
10359,49.76249180949318
10360,76.11104020758437
10361,-29.196254490440754
10362,33.04895852873743
10363,364.5627121631
10364,234.48280987315127
10365,-21.796554859089753
10366,-476.9378770477997
10367,43.56765899304692
10368,-310.957213665169
10369,-46.94111622603717
10370,181.19558107133548
10371,-214.9624298200721
10372,-80.22706031522108
10373,841.2082291657371
10374,102.35678708586981
10375,37.297738046881776
10376,77.3981827596017
10377,435.7945214936923
10378,111.39479265155737
10379,-128.8292241538753
10380,573.050121058396
10381,48.60246807791131
10382,-68.55414659218832
10383,56.68162450583009
10384,-360.3099319994403
10385,131.90192283450426
10386,-264.52589763343076
10387,-378.7932497249925
10388,-190.0992925997662
10389,862.9152130409616
10390,159.5764966623106
10391,514.0204635801456
10392,61.387667803406984
10393,720.8758958326576
10394,-450.9767310398023
10395,105.89444211999744
10396,-27.53260304400274
10397,-23.435561966770095
10398,331.20599829494586
10399,-156.02456394824097
10400,0.9477018385603202
10401,17.23240516531974
10402,143.23908417021246
10403,53.22645139074666
10404,41.01334926979427
10405,-129.39255146834748
10406,430.91652104593027
10407,-427.9096196573572
10408,49.11400485209171
10409,-221.6475803891874
10410,-313.7597121868504
10411,115.24452244706978
10412,96.10097204453558
10413,-399.91598494242095
10414,-8.411407923562933
10415,733.1841324374684
10416,-332.4267664916509
10417,83.67612042194322
10418,339.79274865544267
10419,-35.1157013145141
10420,38.204335433877866
10421,-606.198489055931
10422,194.27285338946172
10423,155.03155116158246
10424,-111.25647787348387
10425,-63.33937163651626
10426,403.93581872896414
10427,690.9194303358598
10428,75.78129943644986
10429,-340.3154065235761
10430,-195.7615954269782
10431,40.44513870875568
10432,-137.65418796029294
10433,-95.67479658954467
10434,290.84353787250274
10435,568.4646813472787
10436,351.2186507540746
10437,194.7151665816824
10438,-312.1508420871937
10439,-518.3107868724479
10440,-80.75158048061289
10441,-109.91053830578443
10442,491.41083647519605
10443,371.48514486049385
10444,343.8566446684354
10445,114.60785397368448
10446,-315.20442190988234
10447,83.10396509307097
10448,-82.59915101774038
10449,-182.21902722527585
10450,-294.9172924513051
10451,-294.2105553148698
10452,611.5470417356518
10453,-34.75613410359247
10454,-115.04157690057781
10455,263.2793379023753
10456,346.056512092838
10457,194.61161526911008
10458,257.3561496384943
10459,-303.2080949271152
10460,-173.1959108570596
10461,-88.5398344857848
10462,137.6016120001118
10463,337.0486492780648
10464,155.7252346036269
10465,-250.2907929052381
10466,148.06340015143547
10467,333.6821886093783
10468,-260.3363923834255
10469,340.30790922791437
10470,224.68535571269535
10471,-607.2797170619313
10472,-54.8595929409187
10473,-685.0910817258434
10474,268.2582707785944
10475,108.79743563388422
10476,-233.1676171727209
10477,115.89088157850179
10478,75.28875461498475
10479,312.5869539403423
10480,78.42590704679475
10481,-509.63079643958207
10482,142.15294578474627
10483,-567.6096744598839
10484,99.19784411013086
10485,181.7656936468099
10486,-27.40709839435833
10487,-646.8210508159746
10488,-261.63281625029936
10489,-398.8768891978161
10490,-259.41075205618284
10491,-252.057403567991
10492,-25.647967227331655
10493,-479.35794942314203
10494,109.91068619021888
10495,161.9425796911402
10496,-436.8071742397552
10497,-66.01220442256741
10498,-73.60538265407207
10499,51.0027394461938
10500,7.609681032163479
10501,-38.39048673108297
10502,493.5959706069283
10503,-303.4490805444866
10504,285.3630587606861
10505,236.9308212194619
10506,-112.90288738209158
10507,-104.91639705404694
10508,70.11071172015161
10509,-334.4021807746178
10510,-526.1520613513319
10511,26.69512668154027
10512,16.625076878906768
10513,-282.6239186862393
10514,-156.76438922324826
10515,-368.70385240105594
10516,87.26698388397378
10517,9.621961449394405
10518,159.33855433394973
10519,737.8354361900724
10520,-63.525614896837524
10521,253.39234540406787
10522,-195.47926226047872
10523,-233.60406275700598
10524,672.0430027603304
10525,161.02647811634
10526,-86.92388588378205
10527,767.4499376317865
10528,300.14345470154285
10529,-264.63326212053045
10530,506.80692249836665
10531,413.7325757860618
10532,-227.95565420458576
10533,270.72182191824805
10534,166.27214538843205
10535,467.8359469952993
10536,691.0141927413325
10537,-235.19550162577528
10538,-204.49475633783678
10539,235.56549902566974
10540,481.50822898950145
10541,-404.28637162617343
10542,499.63459887902206
10543,-280.42362428356006
10544,349.635357012775
10545,56.27921855932685
10546,377.7838241995531
10547,58.23929412508208
10548,424.2998121746484
10549,85.80041244154698
10550,-252.99288852458943
10551,172.86784495502036
10552,-190.10660020571413
10553,306.9642865236686
10554,-179.1176649334225
10555,-155.77590494004903
10556,-208.75257057910827
10557,-257.4259780204177
10558,-187.88708045784347
10559,178.95968589803059
10560,769.2994246067663
10561,131.45400495646211
10562,-86.33605847725511
10563,-440.7896941287979
10564,522.2063378416925
10565,74.26044537058951
10566,-273.3451908082479
10567,23.885483202722142
10568,-140.88619011673782
10569,337.4418933254646
10570,63.42512024403098
10571,-78.12104360563976
10572,-209.41596150610647
10573,-354.3022169957902
10574,261.5495894072728
10575,252.78475303502228
10576,415.33279349639815
10577,-341.41062177496303
10578,-101.5430656172891
10579,-82.98003734434667
10580,-146.19185945083012
10581,-400.95700950885004
10582,114.68810161530709
10583,-318.40944917284054
10584,-27.12865111315
10585,253.39206355032294
10586,-15.161597235909884
10587,490.27631015669715
10588,67.16055415516058
10589,-583.6536301606633
10590,566.8292227808818
10591,-659.7840206113419
10592,-280.3445865766317
10593,-618.4849576034643
10594,-403.0815217720823
10595,52.580795867776644
10596,154.1372478179054
10597,-187.18724588646177
10598,45.064322864018614
10599,389.8698024589752
10600,497.49442770097335
10601,-172.60466145696967
10602,-199.48804830691174
10603,146.33213540458786
10604,-745.931421182365
10605,-230.9357823467965
10606,-157.737688235105
10607,170.55585672160785
10608,58.52819579127404
10609,21.778235377083163
10610,-33.84543238859544
10611,527.0115321450177
10612,370.3597932478208
10613,-83.70884929336648
10614,-297.866781827518
10615,379.6300416409049
10616,-194.49981867886473
10617,-59.08115423924116
10618,-59.05074145608603
10619,-265.7953310406417
10620,-488.32421484496325
10621,-28.13331681509716
10622,-110.89724251663893
10623,642.5198198743141
10624,-25.10495824557509
10625,368.2746547201456
10626,274.79921352704207
10627,416.5261293363849
10628,110.57324867984308
10629,561.3783520521666
10630,497.14376211577655
10631,-201.60987734450939
10632,-370.0522982615886
10633,731.0573724235983
10634,-380.13707915516915
10635,-200.60251550520854
10636,272.08601189375497
10637,269.8405899107631
10638,-243.563995085346
10639,-80.64209434586873
10640,-467.9770128985555
10641,384.1033091717124
10642,-158.5146407643827
10643,-321.1429089790806
10644,-72.30709812158335
10645,244.8965010486309
10646,-111.7668798992759
10647,-71.30354161628637
10648,-97.14900534513933
10649,387.9928529444625
10650,134.07976082545466
10651,-372.7245397183444
10652,-153.89734891410623
10653,376.05572467830666
10654,-45.06699972728216
10655,29.1110242016168
10656,-164.38841371392434
10657,291.38028755702396
10658,-389.6429089892455
10659,-145.45381366072823
10660,276.50614199272434
10661,-134.09381091718924
10662,82.94811155481167
10663,143.7733706105274
10664,230.85377823040864
10665,649.8980469913483
10666,188.10011410399238
10667,170.77221614376177
10668,-533.8474844790481
10669,-516.1349688253704
10670,-356.78697467216557
10671,480.9037432056481
10672,-54.53599296167533
10673,-272.66057204038077
10674,-89.16369341976736
10675,-97.40004082495966
10676,-264.2980377506264
10677,-558.8516759610409
10678,-18.22317398982237
10679,238.68337858797935
10680,-107.49682687897648
10681,-439.73714969227393
10682,-366.0873776204499
10683,540.4744022919011
10684,-335.9192295399886
10685,128.98481364662445
10686,-360.46505927788377
10687,-211.0145865682003
10688,115.7038360539968
10689,-723.6333562247721
10690,380.89392210560874
10691,24.300969805755695
10692,-145.38761452740988
10693,-157.28295617853877
10694,134.10336003672953
10695,215.95710077116146
10696,-310.2061637343893
10697,18.018883693842938
10698,-287.1696947296592
10699,-244.82888943623894
10700,-126.15190632103035
10701,-276.851033697201
10702,-63.9028231953838
10703,-268.29074198436547
10704,80.99060618707644
10705,135.49197649147897
10706,265.86171737073516
10707,290.15338931857434
10708,72.85750706987554
10709,-88.64501838284369
10710,-562.5238017086106
10711,-257.9685916645924
10712,-88.32818773227672
10713,-608.9048913545778
10714,16.64812984686725
10715,-117.99664144508851
10716,244.4881358582512
10717,60.96132064652679
10718,640.8504726114271
10719,15.073592658662498
10720,135.00644430477263
10721,39.52337453323254
10722,86.44560574134225
10723,20.337654615455705
10724,217.4424202319809
10725,-8.574845990247539
10726,172.39758731739886
10727,-326.00374877328966
10728,347.5813407240381
10729,128.9580390911451
10730,-379.75008861295373
10731,-134.70695705662482
10732,153.56888514342435
10733,-72.1227860889708
10734,183.3084883057267
10735,-456.53877619137876
10736,152.27530162599678
10737,-20.658280599070594
10738,245.62232835465815
10739,776.400972823356
10740,-320.1434529602245
10741,-479.3197082847785
10742,-69.7543486029084
10743,-372.0104531960517
10744,397.2822473818088
10745,94.97293025154059
10746,-545.8700939849766
10747,92.71733084803309
10748,456.6232467986971
10749,140.3351962920396
10750,-542.6167845034421
10751,33.25617847305545
10752,237.54555311936608
10753,-260.51478060377383
10754,-227.74117804894536
10755,-18.37420794464434
10756,357.23207935778964
10757,234.16866322379536
10758,309.04949086471595
10759,109.41620907267816
10760,297.04627719533846
10761,431.2827186897729
10762,-285.9027541516836
10763,-461.1231850605631
10764,458.84116852029274
10765,-35.13247865793433
10766,-138.9667786727797
10767,435.8781113541387
10768,-327.5517324812434
10769,-16.17584222560089
10770,32.6873831509719
10771,-143.11036093613356
10772,-82.91163796819312
10773,-26.395849579088296
10774,-295.9065424837688
10775,-300.94455130927736
10776,-157.0374617605641
10777,-444.1054251705675
10778,55.542959233744355
10779,136.09573343373813
10780,-59.93423441413809
10781,774.786939355855
10782,-291.821469402542
10783,449.6545133580524
10784,-231.20082491305277
10785,88.18058840405112
10786,511.68238161594417
10787,27.698913991854063
10788,69.71900343078521
10789,-684.0304286748193
10790,-181.16575418910764
10791,-592.2856835316269
10792,-326.3723044913686
10793,527.5739554313377
10794,-175.9822322889253
10795,555.32732432625
10796,-40.06219256947665
10797,-242.90961184425652
10798,466.4750098322087
10799,209.72657821779896
10800,112.47399028633771
10801,655.9597092112726
10802,-253.6728820136544
10803,-143.14006436902676
10804,261.9090334491255
10805,-51.43052462098912
10806,-646.5343714931214
10807,-114.11730645512918
10808,126.14931118008023
10809,204.5934628589949
10810,-300.39361365831377
10811,-415.68674588953985
10812,6.449152884280807
10813,72.80107777482876
10814,160.66087208145228
10815,249.31168929181695
10816,-248.2853452465631
10817,7.830629922612726
10818,-466.3838270166583
10819,290.1514440446015
10820,-309.03320656333983
10821,528.6916611956264
10822,372.49384793225414
10823,-328.08626630968564
10824,-94.6587340772514
10825,55.56919414045743
10826,67.34382419031687
10827,-533.6683812491311
10828,-128.10863350344852
10829,-542.9948584464194
10830,54.6346396725809
10831,182.6604348326792
10832,-41.29948573089105
10833,652.8127633917359
10834,-336.9657807378885
10835,99.96282019773804
10836,811.790016336708
10837,-346.2521160653003
10838,103.69087960098364
10839,487.7360812633327
10840,120.89569101399161
10841,-324.3296740543698
10842,-136.41212971214892
10843,-41.92443003097728
10844,282.70298658023387
10845,345.62032897020487
10846,124.69798534752351
10847,-206.11335283373367
10848,155.9399858321404
10849,-443.7672299433856
10850,-273.34300340059644
10851,195.9503308185459
10852,-30.6900408513996
10853,86.56778659815475
10854,-312.2113618894962
10855,41.00524696145782
10856,307.67518019994804
10857,532.9059494214049
10858,260.1616805633804
10859,362.0055075337368
10860,101.32898120196836
10861,38.44129613989413
10862,20.267674753903048
10863,117.44024988074624
10864,573.6911827078558
10865,-507.5920585145005
10866,-211.76962671045652
10867,-78.39989740428125
10868,-319.5737676595733
10869,-267.44656441833473
10870,-780.8570319676239
10871,50.229980556443564
10872,-298.54901081716736
10873,23.392386523116613
10874,-76.29059741014717
10875,-257.5974704642546
10876,171.56436509796552
10877,-121.60078316248959
10878,-451.37377685543044
10879,81.13533884268237
10880,-212.55249317142608
10881,-3.534927229095487
10882,-408.25548100018455
10883,-158.65133194465832
10884,238.3983420161308
10885,-133.0357232736966
10886,-266.08408260606416
10887,247.74270438194762
10888,347.9665442832369
10889,-511.3152428108666
10890,21.815871215019513
10891,-163.84140964229135
10892,-472.56083639704735
10893,-365.0082671512347
10894,272.43713793224003
10895,92.37376374891656
10896,491.8081456846519
10897,-200.03605813580842
10898,144.31490824987478
10899,-554.3580524199995
10900,-449.35755789415776
10901,565.0154801799599
10902,446.31875807462154
10903,309.6973881874126
10904,282.9279414077499
10905,176.1976281899679
10906,-315.1418517603812
10907,612.337793115297
10908,274.25223124773083
10909,-19.43617305856526
10910,404.62544777052466
10911,47.266481426985614
10912,101.89624080960489
10913,98.14809562777897
10914,-231.35258244372307
10915,136.33612319164246
10916,-150.31005926794933
10917,461.19954997878784
10918,145.69015888427296
10919,-405.82374187555814
10920,-405.552565875096
10921,213.6739436505615
10922,-204.8036402731442
10923,-118.57063791050837
10924,675.2302648290727
10925,145.16198786853448
10926,489.68700201996256
10927,-173.7655745936934
10928,89.69168465283661
10929,239.01179154231008
10930,-68.18000068660075
10931,93.6667756151326
10932,-196.5530172200871
10933,-711.7534447200932
10934,-104.15023991148962
10935,55.73003950122954
10936,74.24035058478624
10937,625.7495908769047
10938,234.98688486875506
10939,221.5929479387568
10940,61.93159175679496
10941,239.73644833443657
10942,-21.338081818318397
10943,180.1647362970923
10944,14.918627995497701
10945,-374.86568834825175
10946,-397.5149288584032
10947,114.6669084321613
10948,-269.6162287989431
10949,0.13921221449174936
10950,-34.59484676069363
10951,72.73402122668159
10952,-188.80556313903836
10953,-365.53367192345377
10954,-67.59552255426807
10955,19.501170139178754
10956,212.78259013823376
10957,170.72284688263176
10958,48.75605588201856
10959,-239.44652279164654
10960,409.73820515518014
10961,399.8680056503091
10962,18.693100459976293
10963,165.76697195984354
10964,-124.38945349671036
10965,54.99452321278634
10966,640.4320745648685
10967,7.578792735554416
10968,-265.0476304100111
10969,1.6927330910933165
10970,18.517133621267533
10971,-248.85163930169307
10972,106.86193154650803
10973,251.63914312090935
10974,133.83773953640662
10975,-358.26696137693045
10976,426.2614473176405
10977,71.97842246974032
10978,-322.08755962522054
10979,438.84026750159376
10980,-40.13211449134195
10981,283.80356865292595
10982,-487.9061953325844
10983,-86.93302825214761
10984,-470.85015109169075
10985,73.14648277315185
10986,-688.3900989407996
10987,392.47856756604097
10988,-328.63103749553864
10989,149.39160063469257
10990,321.7931147606058
10991,584.3930870450635
10992,206.7572957002491
10993,36.54822599700803
10994,-37.77828521118822
10995,-551.0517094651369
10996,-107.85120387757001
10997,-176.80602795353045
10998,-356.88949117318253
10999,418.4145841124784
11000,-26.13349601698117
11001,-213.9095136280311
11002,246.57978881987694
11003,-32.01102494971225
11004,-126.73258849582663
11005,26.914491557619385
11006,198.9219737629521
11007,-18.84355441470712
11008,-119.51484607642368
11009,-389.9037605310739
11010,-149.50928607147864
11011,-308.96203021469455
11012,-478.7771604137527
11013,-616.7291412522796
11014,-25.890829611384504
11015,-133.1765903168639
11016,-633.058725229321
11017,-32.26329474560751
11018,28.79581958169473
11019,-290.0013236406601
11020,-168.02496539200078
11021,-173.8410200197397
11022,107.27955415166294
11023,278.32878520700046
11024,164.7366518159134
11025,596.7860199506167
11026,737.7802177171225
11027,-57.044398703887595
11028,-20.381913027885226
11029,193.11140830024652
11030,150.95242220368183
11031,-340.8779258558668
11032,207.55657024653752
11033,-27.67472612589258
11034,-146.95165736571187
11035,-121.88066829612669
11036,144.47950532988997
11037,333.20953167889706
11038,-452.5131209680456
11039,-208.53684674422342
11040,265.84494752360956
11041,-86.19645950050081
11042,-456.0106179223633
11043,-377.7300472014277
11044,277.5566889704529
11045,-98.28816556864342
11046,-258.6774182328506
11047,508.5130216465908
11048,-27.82946676741537
11049,-397.8382252241877
11050,27.294231548041722
11051,55.46090696291316
11052,86.52443961502664
11053,-417.7182670641673
11054,265.07469217437006
11055,126.49537980057346
11056,-731.2337998933424
11057,26.76852907043161
11058,15.172424965474278
11059,603.1491770539612
11060,-68.51036908576103
11061,-630.1588497389251
11062,391.4398950451705
11063,191.26739771271255
11064,-82.79915889804559
11065,874.2798355716818
11066,130.10220965607928
11067,24.82525762983886
11068,10.015684555530243
11069,407.55355195098434
11070,184.9337224498366
11071,699.401340355085
11072,12.874182171249771
11073,-569.795031205475
11074,-60.61826753027152
11075,-96.58944292586052
11076,19.660708357384465
11077,30.225969050066155
11078,-107.06858214835675
11079,-23.448153023308535
11080,-16.5634897551125
11081,18.767317998588098
11082,145.95038182220657
11083,-428.1027566009217
11084,-158.17477611037194
11085,-44.37808089678836
11086,-411.2997705448306
11087,218.42101808202509
11088,141.24530784475263
11089,316.634755970591
11090,93.68023982535519
11091,154.16405402565533
11092,-132.92025023591054
11093,-293.8735713953071
11094,485.30634558787494
11095,-271.2294815068548
11096,373.38314717843355
11097,-359.66959875632836
11098,-459.9923044506953
11099,209.05369852328158
11100,46.74008351487731
11101,-767.8965435991789
11102,-153.96946682570587
11103,-66.68289246156795
11104,-15.944035080887062
11105,16.07598434499997
11106,157.03893670157356
11107,585.6578635592916
11108,-259.63810597939187
11109,264.48646669308584
11110,171.55865069952728
11111,182.06572554508523
11112,-336.88337336089205
11113,-403.2385387031519
11114,114.57772510795478
11115,161.83644349638982
11116,-628.0447010001054
11117,242.01175305538794
11118,362.86303611765356
11119,60.71370640424445
11120,-359.3112312132592
11121,-379.0818795057268
11122,237.83778494978878
11123,-293.41750913992473
11124,-397.45137920298123
11125,159.58885605132542
11126,365.0374752135952
11127,-720.612846489736
11128,500.16486577148373
11129,-11.265810006162965
11130,-69.35501502523822
11131,250.86562155967778
11132,-169.30678540802458
11133,120.43720692692634
11134,-39.95315782539333
11135,-520.8790659997444
11136,-631.1061053453728
11137,-189.45128724586755
11138,73.57078736644343
11139,39.63813193628249
11140,-459.8374387751048
11141,4.029071723496031
11142,-197.44889965681648
11143,62.38974256914716
11144,-186.4453523692718
11145,-133.60822019560177
11146,305.02297895286426
11147,-46.02246759214795
11148,-42.281475985007205
11149,-174.61342313978244
11150,-221.8174242781658
11151,-177.58255371476685
11152,-1.6457791602113048
11153,92.19561472892792
11154,380.63664334812427
11155,5.176285533507754
11156,-43.26413786035975
11157,138.56909768313267
11158,-644.2373399718055
11159,-264.0526485409807
11160,388.0771113359532
11161,-314.5755039675321
11162,68.59577885369882
11163,313.9025059586705
11164,-174.1363800055003
11165,75.24506091716722
11166,-48.30049653479023
11167,366.32813493054243
11168,-300.9531752245198
11169,52.29547497280697
11170,199.76450852884656
11171,-291.45213888117746
11172,-221.2552571419514
11173,-347.6337366501142
11174,-203.16973722566024
11175,-377.9229754446046
11176,-39.059901238720464
11177,-27.657708986923293
11178,-4.840069011082662
11179,387.69317018166987
11180,173.07521100861499
11181,932.2704016789726
11182,-79.75948934966561
11183,140.83197737225046
11184,39.68402985812739
11185,443.52420804431335
11186,342.3599487202388
11187,-137.85795258406324
11188,596.3305304911728
11189,207.64692642350698
11190,-628.7444696897269
11191,498.5177064988442
11192,-157.9392487400487
11193,351.10783976574226
11194,21.71133353560029
11195,-147.85882005549362
11196,204.57246274928076
11197,29.47461824941294
11198,121.433929641244
11199,-565.6199353865666
11200,-229.61058695852802
11201,-46.80447710874098
11202,686.9993413504823
11203,-439.37600813835616
11204,-564.3067809262282
11205,-449.4452387206121
11206,-187.0133755779535
11207,63.714470752307435
11208,226.53217961128962
11209,-238.26195886607456
11210,8.031752667967112
11211,-360.6886941851468
11212,-123.9931161386859
11213,-388.8646194630039
11214,21.025862631446408
11215,-301.50187125630373
11216,215.87740831289676
11217,403.5102100498002
11218,435.6976033569272
11219,-107.10092088372211
11220,186.04692078373674
